,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,marker_id,hcollect_method_id,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,files,approval_id,height_above_gnd,hwm_notes,siteZone,peak_summary_id,elev_m
390,34.60331,-78.24006,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Daniel McCay,NCSAM27293,Black River Presbyterian Church,,,NC,Sampson County,No,34.60331,-78.24006,33964,Black River,27293,283,5,2,Line drawn on left post at entrance to fellowship building located behind church. Flagged on handicap ramp and post to fellowship hall.,34.60331,-78.24006,2018-10-01T04:00:00,36.23,2,6,N/A,4,3,Riverine,2018-09-28T04:00:00,0.0,4,1829,1591,0.03,,HWM-01,[],19492,3.64,Level II Survey,,,11.042904
391,34.47448,-78.20018,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Eric Frantz,NCBLA27296,Longview Crossroads,,,NC,Bladen County,No,34.47448,-78.20018,33965,Black River,27296,283,5,3,Small closed down shack about 125 E of SE corner of bridge. HWM line extended to upper right door frame of shack from seed line inside screen door.,34.47448,-78.20018,2018-09-29T04:00:00,25.49,2,6,N/A,5,3,Riverine,2018-09-28T04:00:00,0.0,4,1829,5,0.02,,HWM-01,[],19286,8.5,Level III survey,,,7.769352
392,34.33189,-78.0003,Florence Sep 2018,Mud,Unknown/Historical,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Mary Winsor,NCNEW27302,US Hwy 421 at Fishing Creek,,,NC,New Hanover County,No,34.33189,-78.0003,33966,Fishing Creek - Cape Fear RIver,27302,283,1,6,"US421 and Fishing Cr. Highway. Road guardrail on west side of US421 flagged and arrows painted on road. Guardrail support marked at mudline. Highway collapsed, severe damage.",34.33189,-78.0003,2018-10-02T04:00:00,13.4,2,6,N/A,4,3,Riverine,2018-09-28T04:00:00,0.0,4,1829,1920,0.03,,HWM-01,[],19449,0.83,Level II Survey. Unclear how well mark reflects peak water level due to extent of highway erosion damage.,,,4.08432
393,34.59641,-77.87727,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Handheld GPS,NAD83,Paul Ankcorn,Eric Frantz,NCPEN27282,House on NC Hwy 53 near NE Cape Fear R,,,NC,Pender County,No,34.59641,-77.87727,33967,Northeast Cape Fear River,27282,283,1,2,HWM is on door jam on front door of house screen porch. Orange flagging tape is tied to door handle and handrail. Mark is 1.98 ft above porch floor.,34.59641,-77.87727,2018-09-29T04:00:00,24.97,2,6,N/A,4,1,Riverine,2018-09-28T04:00:00,0.0,2,873,5,0.02,0.1,HWM-01,[],19418,1.98,Level II survey,,,7.610856
394,34.56024,-77.8393,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail,Handheld GPS,NAD83,Paul Ankcorn,Eric Frantz,NCPEN27290,House on Whitestocking Road,,,NC,Pender County,No,34.56024,-77.8393,33968,Northeast Cape Fear River,27290,283,5,2,Nail in corner 4x4 post of covered grill patio/deck behind house. Flagged with orange flagging. Height above ground was measured to bottom of nail head.,34.56024,-77.8393,2018-09-29T04:00:00,23.58,2,6,N/A,5,1,Riverine,2018-09-28T04:00:00,0.0,2,873,5,0.02,0.1,HWM-01,[],19419,6.22,Level II survey,,,7.187184
395,34.33189,-78.0003,Florence Sep 2018,Mud,Unknown/Historical,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Daniel McCay,NCNEW27302,US Hwy 421 at Fishing Creek,,,NC,New Hanover County,No,34.33189,-78.0003,33969,Fishing Creek - Cape Fear RIver,27302,283,1,6,"US421 and Fishing Cr. Highway. Flagging on circular concrete sewer access with arrows highlighting path on east side of US421. DS RL. Mud line marked with sharpie on back side of structure. Highway collapsed, severe damage.",34.33189,-78.0003,2018-10-02T04:00:00,10.48,2,6,N/A,4,3,Riverine,2018-09-28T04:00:00,0.0,4,1829,1591,0.03,,HWM-02,[],19450,2.82,Level II survey. RP was used to compute HWM2 which was on the DS side of the bridge. Unclear how well mark reflects peak water level due to extent of highway erosion damage.,,,3.1943040000000003
396,34.54055,-77.85318,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Paul Ankcorn,Eric Frantz,NCPEN27295,Jordan's Chapel Church at Burgaw Creek,,,NC,Pender County,No,34.54055,-77.85318,33970,Burgaw Creek,27295,283,1,2,"HWM is on white 4x4 post on
covered shelter at N end of property near stream, SW corner of bridge.",34.54055,-77.85318,2018-09-29T04:00:00,21.61,2,6,N/A,6,1,Riverine,2018-09-28T04:00:00,0.0,2,873,5,0.02,0.1,HWM-01,[],19420,3.8,Level II survey,,,6.586728
397,35.406818,-78.368354,Florence Sep 2018,Vegetation line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,David Stillwell,NCJOH27305,Drainage from farm pond on Stewart Rd,,,NC,Johnston County,No,35.406818,-78.368354,33971,Hannah Creek,27305,283,4,2,"HWM on large tree, 35 ft from Stewart Rd., 120 ft from right downstream channel of drainage from farm pond; vegetation line indicated with nail w/HWM disc, flagged from nail to ground near road.",35.406818,-78.368354,2018-10-03T04:00:00,108.96,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,1603,0.16,0.1,HWM-01,[],19588,5.0,GNSS level II survey.,,,33.211008
398,35.400594,-78.374261,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Map (digital or paper),NAD83,Lynn Torak,David Stillwell,NCJOH27307,"Hannah Creek at US Hwy 701, Four Oaks, NC",,,NC,Johnston County,No,35.400594,-78.374261,33972,Hannah Creek,27307,283,5,1,"Seed line on right back corner of wood building to right of house, approx 50 ft from road.",35.400594,-78.374261,2018-10-03T04:00:00,110.86,2,6,N/A,6,4,Riverine,2018-09-29T04:00:00,0.0,2,1749,1603,0.16,,HWM-01,[],18957,2.5,GNSS level II survey,,,33.790128
399,34.66142,-77.72505,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Mary Winsor,NCPEN27304,Resident mailbox on Hwy 53,,,NC,Pender County,No,34.66142,-77.72505,33973,Angola Creek,27304,283,1,3,"Mailbox on SR53 Maple Hill, NC. mudline marked near top of mailbox at 14441 SR53",34.66142,-77.72505,2018-09-30T04:00:00,24.75,2,6,N/A,4,3,Riverine,2018-09-29T04:00:00,0.0,4,1829,1920,0.07,,HWM-01,[],19413,3.86,Level II survey,,,7.5438
400,35.404744,-78.384474,Florence Sep 2018,Stain line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,David Stillwell,NCJOH27309,"Juniper Swamp at Webb Mill Rd., Four Oaks, NC",,,NC,Johnston County,No,35.404744,-78.384474,33974,Juniper Swamp,27309,283,6,3,"Sediment stain line on tree about 100 ft from right downstream channel bank. Mark about 5 ft above ground, marked with nail w/HWM disc and flagging.",35.404744,-78.384474,2018-10-03T04:00:00,113.25,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,1603,0.16,,HWM-01,[],18956,5.0,GNSS level II survey.,,,34.5186
401,35.380436,-78.401486,Florence Sep 2018,Stain line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Lynn Torak,David Stillwell,NCJOH27310,"Hannah Creek at Thompson Rd., Four Oaks, NC",,,NC,Johnston County,No,35.38063,-78.40153,33975,Hannah Creek,27310,283,6,3,"Sediment stain line on tree about 50 ft from right downstream bank and 40 ft from road. About 5 ft above ground, marked with nail and HWM marker, and flagging.",35.380436,-78.401486,2018-10-03T04:00:00,116.01,2,6,N/A,6,4,Riverine,2018-09-29T04:00:00,0.0,4,1749,1603,0.16,,HWM-01,[],18955,5.0,GNSS level II survey. Estimated HWM location from photos and Google Earth.,,,35.35984800000001
402,34.784784,-76.875653,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Eric Frantz,NCCAR27268,"Seed line on glass business door, unit 69023-E located in Newport River Shopps plaza, on left bank of Newport River",,,NC,Carteret County,No,34.784784,-76.875653,33976,newport river,27268,283,5,2,"Seed line on glass business door, unit 69023-E located in Newport River Shopps plaza, on left bank of Newport River. Consistent line throughout area, verified by owner.",34.784784,-76.875653,2018-09-28T04:00:00,13.58,2,6,N/A,4,3,Riverine,2018-09-28T04:00:00,0.0,2,1829,5,0.14,,HWM-01,[],18813,3.58,Level II survey,,,4.139184
403,34.728649,-76.723177,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Eric Frantz,NCCAR27260,Residence at E end of Calico Dr,,,NC,Carteret County,No,34.728649,-76.723177,33977,Calico Creek,27260,283,5,2,Seed line under rear deck of private home on Northeast facing wall. Well defined line protected under back deck.,34.728649,-76.723177,2018-09-28T04:00:00,6.02,2,6,N/A,4,3,Coastal,2018-09-27T04:00:00,0.0,2,1829,5,0.14,,HWM-01,[],18815,0.95,Level II survey,,,1.8348959999999999
404,35.390293,-78.42057,Florence Sep 2018,Vegetation line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Handheld GPS,NAD83,Lynn Torak,David Stillwell,NCJOH27313,Hannah Creek at NC 96,,,NC,Johnston County,No,35.390423,-78.420575,33978,Hannah Creek,27313,283,4,3,"Cement block building about 250 ft from road. HWM is on plywood exterior rear wall, right side, about 1 ft above ground, marked with nail w/HWM disc and flagging tape.",35.390293,-78.42057,2018-10-03T04:00:00,119.54,2,6,N/A,6,1,Riverine,2018-09-29T04:00:00,0.0,2,1749,1603,0.16,,HWM-01,[],18954,,GNSS level II survey.,,,36.435792000000006
405,34.61327,-77.587056,Florence Sep 2018,Mud,VP: > 0.40 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Dennis Kluesner,Gerard Gonthier,NCONS27312,Elisha Padgett Cemetery - Hwy 50,,,NC,Onslow County,No,34.61309,-77.58727,33979,Shelter Swamp Creek,27312,283,1,5,"Elisha Padgett Cemetery - Hwy 50 near Maple Hill, NC. Nail in tree 30' down drive off of Hwy 50. Address to road 23527. Tree to right side prior to getting to cemetery. Flagged on tree and on reflector post at road.",34.61327,-77.587056,2018-09-30T04:00:00,40.96,2,6,N/A,6,4,Riverine,2018-09-29T04:00:00,0.0,4,1829,1919,0.07,,HWM-01,[],18674,3.34,Level II survey. Estimated HWM location from photos and Google Earth.,,,12.484608000000001
406,34.65467,-77.70977,Florence Sep 2018,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Mary Winsor,NCPEN27306,Tree off Old Maple Hill Road,,,NC,Pender County,No,34.65467,-77.70977,33980,Holly Shelter Creek,27306,283,1,4,Tree on Old Maple Hill Road - SR1520. Nail on tree at mudline. Flagged on tree and painted on tree and road.,34.65467,-77.70977,2018-09-30T04:00:00,24.64,2,6,N/A,5,3,Riverine,2018-09-29T04:00:00,0.0,4,1829,1920,0.07,,HWM-01,[],19412,3.12,Level III survey,,,7.5102720000000005
407,35.361503,-78.392997,Florence Sep 2018,Vegetation line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,David Stillwell,NCJOH27317,White Oak Branch at White Oak Rd,,,NC,Johnston County,No,35.361503,-78.392997,33981,Whiteoak Branch,27317,283,4,2,"HWM is vegetation line on tree about 60 ft on upstream site of road and about 50 from the N bank of stream. Mark is about 3 ft above ground, marked with nail and HWM disc, flagged at nail next to disc",35.361503,-78.392997,2018-10-03T04:00:00,129.81,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,1603,0.16,,HWM-01,[],19004,3.0,GNSS level II survey,,,39.566088
408,34.45224,-77.82958,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail,Handheld GPS,NAD83,Dennis Kluesner,Mary Winsor,NCPEN27311,House on Little Pond Rd at Sandy Bend Rd,,,NC,Pender County,No,34.45224,-77.82958,33982,Northeast Cape Fear River,27311,283,1,2,HWM mud/stain line on backside of white building to NW corner of house. Nail w/ orange tape.,34.45224,-77.82958,2018-10-02T04:00:00,16.65,2,6,N/A,5,1,Riverine,2018-09-29T04:00:00,0.0,2,1829,1920,0.03,,HWM-01,[],19425,5.29,Level II Survey,,,5.07492
409,34.47974,-77.8709,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail,Handheld GPS,NAD83,Dennis Kluesner,Daniel McCay,NCPEN27308,House on Old River Rd near Pike Creek,,,NC,Pender County,No,34.47974,-77.8709,33983,Pike Creek,27308,283,5,3,HWM seed line on 4x4 post at back east side of metal barn located at southern part of property behind house.,34.47974,-77.8709,2018-10-01T04:00:00,18.15,2,6,N/A,5,1,Riverine,2018-09-29T04:00:00,0.0,2,1829,1591,0.03,,HWM-01,[],19424,4.75,Level II,,,5.53212
410,34.51873,-77.39085,Florence Sep 2018,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Eric Frantz,Other (Note in Description box),Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Anthony Gotvald,NCONS27315,Alligator Bay HWM,,,NC,Onslow County,No,34.51873,-77.39085,33984,Alligator Bay,27315,283,2,4,Coastal HWM on Alligator Road. Located at bend in road on Alligator Rd. across from boat launch and small dock. About 10' from power pole along debris wash line. pin flag at stake and directional road sign nearby flagged.,34.51873,-77.39085,2018-09-30T04:00:00,4.4,2,6,N/A,9,3,Coastal,2018-09-29T04:00:00,0.0,4,1829,6,0.14,,HWM-01,[],18675,0.0,Level II Survey,,,1.34112
411,35.343599,-78.419992,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,David Stillwell,NCJOH27320,Stone Creek at Stone Creek Rd.,,,NC,Johnston County,No,35.34396,-78.42021,33985,Stone Creek,27320,283,5,2,"Seed line on group of trees to left of guard rail on left downstream side of creek, about 35 ft from road. Marked by nail w/HWM disc and flagging tape.",35.343599,-78.419992,2018-10-03T04:00:00,129.42,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,1603,0.16,,HWM-01,[],18980,5.0,GNSS level II survey. Estimated HWM location from photos and Google Earth.,,,39.447216
412,34.49441,-77.46524,Florence Sep 2018,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Eric Frantz,Stake,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Anthony Gotvald,NCONS27318,Turkey Creek Boating Access Area - Coastal HWM,,,NC,Onslow County,No,34.49441,-77.46524,33986,Turkey Creek - Everett Bay,27318,283,2,4,Turkey Creek Boating Access Area - Coastal HWM. Located in boat landing area before getting to ramp (on left in grass). Stake with red pin flag and chartreuse flagging.,34.49441,-77.46524,2018-09-30T04:00:00,4.38,2,6,N/A,7,3,Coastal,2018-09-29T04:00:00,0.0,4,1829,6,0.14,,HWM-01,[],18676,0.0,Level II Survey,,,1.335024
413,34.39301,-77.7678,Florence Sep 2018,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Handheld GPS,NAD83,Cristal Younker,Mary Winsor,NCPEN27316,"Cottages of Avendale, house #37",,,NC,Pender County,No,34.39301,-77.7678,33987,Harrisons Creek,27316,283,6,2,"Well defined stain line across fence on back left corner of house, correlated well with lines on other structures.",34.39301,-77.7678,2018-10-02T04:00:00,14.9,2,6,N/A,7,1,Riverine,2018-09-29T04:00:00,0.0,2,1715,1920,0.03,,HWM-01,[],19427,1.87,Level II Survey,,,4.54152
414,34.1437514,-79.2064801,Florence Sep 2018,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Laura LaPolice,SCHOR27321,"The site is located on HWY 917 on downstream left bank of Little Pee Dee River next to
bridge, near Mullins, SC.",,South Atlantic,SC,Horry County,No,34.1437514,-79.2064801,33988,Little Pee Dee River,27321,283,1,1,"Mud line was found on the garage. The line was inside the
building, but the mark was made on the outside of the window. Black ink mark drawn on the window frame of the garage side door (on river side of
garage).",34.1437514,-79.2064801,2018-10-02T04:00:00,47.79,2,6,N/A,4,3,Riverine,2018-09-29T04:00:00,0.0,2,1381,1598,0.24,,HWM1,[],18830,5.15,Level III survey,,,14.566392
415,34.3661,-77.80975,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Cristal Younker,Daniel McCay,NCPEN27319,New construction house #331 on Polly Lane nr Island Creek Rd,,,NC,Pender County,No,34.3661,-77.80975,33989,Island Creek,27319,283,1,2,Mud line on side of new construction house #331 at intersection of Polly Lane and unnamed road.,34.3661,-77.80975,2018-10-01T04:00:00,14.67,2,6,N/A,6,1,Riverine,2018-09-29T04:00:00,0.0,2,1715,1591,0.03,,HWM-01,[],19428,3.62,RT-GNSS level II,,,4.4714160000000005
416,34.44767,-77.80376,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Cristal Younker,Mary Winsor,NCPEN27314,Power pole 12322 on Hwy 210 at Merricks Ct,,,NC,Pender County,No,34.44767,-77.80376,33990,Merricks Creek,27314,283,1,2,Mud/ seed line on power pole #12322 at NW corner of Merricks Ct and Hwy 210.,34.44767,-77.80376,2018-10-02T04:00:00,14.99,2,6,N/A,6,1,Riverine,2018-09-29T04:00:00,0.0,2,1715,1920,0.03,,HWM-01,[],19426,7.02,Level II Survey,,,4.568952
417,35.32964,-78.418311,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,David Stillwell,NCJOH27324,Johnson Swamp at W. Johnson Rd.,,,NC,Johnston County,No,35.32964,-78.418311,33991,Johnson Swamp,27324,283,5,2,"Seed line on tree about 40 ft from right downstream edge of Johnson Swamp, about 25 ft from road.",35.32964,-78.418311,2018-10-03T04:00:00,132.75,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,1603,0.16,,HWM-01,[],18997,5.0,GNSS level II survey,,,40.4622
418,34.067696,-79.238783,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR27325,"The site is located at the residence at the end of Judson Ln. near Galivants Ferry, SC. When driving
down Capps Ln., Judson Ln. forks to the left, but the sign is backwards. Continue down Judson, past
the dog pens and a pond, until the driveway ends. HWM was found on a shed in front of the house.",,South Atlantic,SC,Horry County,No,34.067696,-79.238783,33993,Little Pee Dee River,27325,283,5,1,"Seed line running along bottom wall of shed. Red ink line drawn on the inside of open part of the shed on the left hand side (when
facing front of shed).",34.067696,-79.238783,2018-10-05T04:00:00,41.95,2,6,N/A,4,3,Riverine,2018-09-29T04:00:00,0.0,2,1381,1381,0.02,,HWM1,[],18313,0.85,Level II survey,,,12.786360000000002
419,34.0569147,-79.2465051,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Laura LaPolice,SCHOR27327,"The site is located on a small, old white barn behind Galivant's Ferry Convenient Store on US 501
just before the Little Pee Dee River bridge on the upstream left side, next to Galivant's Ferry
Landing. HWM was found on the bottom wall of the barn",,South Atlantic,SC,Horry County,No,34.0569147,-79.2465051,33994,Little Pee Dee River,27327,283,5,1,Seed line around entire circumference of barn. Red ink mark drawn on wall of barn. Orange flagging tape placed on door of barn.,34.0569147,-79.2465051,2018-10-02T04:00:00,40.34,2,6,N/A,4,3,Riverine,2018-09-29T04:00:00,0.0,2,1381,1598,0.24,,HWM1,[],19169,2.8,Level III survey,,,12.295632000000001
420,35.33436,-78.396627,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Bryce McClenney,NCJOH27331,"Stone Creek at Creek Bridge Rd.,",,,NC,Johnston County,No,35.33436,-78.396627,33996,Stone Creek,27331,283,5,2,"Seed line on tree about 250 ft from right downstream bank, 50 ft from road. Mark about 2.5 ft above ground, marked with nail w/HWM disc and flagging.",35.33436,-78.396627,2018-10-02T04:00:00,117.7,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,13,0.18,,HWM-01,[],18998,2.5,GNSS level III survey,,,35.87496
421,33.89805,-78.88508,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR27334,Sharpie line on sign post in front of house on Doodle Hill Dr,,South Atlantic,SC,Horry County,No,33.89805,-78.88508,33998,Waccamaw River,27334,283,1,2,mud line on sign post with pink flagging on sign post,33.89805,-78.88508,2018-10-01T04:00:00,20.72,2,6,N/A,4,1,Riverine,2018-09-29T04:00:00,0.0,2,1381,1381,0.13,,HWM1,[],18213,2.95,Level II survey,,,6.315456
422,35.30178,-78.35993,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Bryce McClenney,NCJOH27335,Mill Creek at US 701,,,NC,Johnston County,No,35.30178,-78.35993,33999,Mill Creek,27335,283,5,2,"HWM is seed line on tree about 50 ft N of bridge on left downstream bank, about 35 ft from road. Mark about 6.5 ft above ground, marked with nail w/HWM disc and flagging",35.30178,-78.35993,2018-10-02T04:00:00,120.29,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,13,0.18,,HWM-01,[],19003,6.5,GNSS level II survey,,,36.66439200000001
423,33.88757,-78.90382,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR27336,sharpie mark on metal gate post on Caines Landing across from Caines Court.,,South Atlantic,SC,Horry County,No,33.88757,-78.90382,34000,Waccamaw River,27336,283,1,2,mud line on metal gate post and pink flaggin on metal post across from Caines Court,33.88757,-78.90382,2018-10-01T04:00:00,20.5,2,6,N/A,4,1,Riverine,2018-09-29T04:00:00,0.0,2,1381,1381,0.13,,HWM1,[],18214,3.14,Level II survey,,,6.2484
424,33.854,-78.915,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR27338,"Sharpie mark and pink flagging on gray pedastal labled FO on Old Reeves Ferry Rd across from
blue trailer",,South Atlantic,SC,Horry County,No,33.854,-78.915,34001,Waccamaw River,27338,283,1,2,Sharpie mark and pink flagging on gray pedastal labled FO. Mud line on gray pedastal labled FO,33.854,-78.915,2018-10-02T04:00:00,19.68,2,6,N/A,4,1,Riverine,2018-09-29T04:00:00,0.0,2,1381,1381,0.05,,HWM1,[],18216,1.32,Level II survey,,,5.998464
425,34.4705,-77.50861,Florence Sep 2018,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Anthony Gotvald,NCONS27326,Morris Landing - Morris Landing Road,,,NC,Onslow County,No,34.4705,-77.50861,34002,Intercoastal Waterway,27326,283,2,3,Nail on right corner of discarded dock next to oyster pile with debris line. NC Marine Fishery Lot to left before getting to ramp. HAG of nail was not measured due to operator error.,34.4705,-77.50861,2018-09-30T04:00:00,4.69,2,6,N/A,6,3,Coastal,2018-09-29T04:00:00,0.0,4,1715,6,0.14,,HWM-01,[],18678,,Level II Survey,,,1.4295120000000001
426,34.44028,-77.54595,Florence Sep 2018,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Anthony Gotvald,NCPEN27330,Power pole on Atkinson Point Road - Coastal HWM,,,NC,Pender County,No,34.44028,-77.54595,34003,Intercoastal Waterway,27330,283,2,3,Fence debris line leveled to power pole. Nail set at that level. Lot just past house address 550 on right at end of Atkinson Point Rd. Best option in area and was supported by local residents.,34.44028,-77.54595,2018-09-30T04:00:00,4.84,2,6,N/A,6,3,Coastal,2018-09-29T04:00:00,0.0,4,1715,6,0.14,,HWM-01,[],18809,1.6,GNSS level II Survey,,,1.475232
427,34.43528,-77.57399,Florence Sep 2018,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Steve Harden,Stake,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Anthony Gotvald,NCPEN27333,Gabes Point Landing - Coastal HWM,,,NC,Pender County,No,34.43528,-77.57399,34004,Beckys Creek,27333,283,2,4,End of Cockle Street at cul-de-sac. Staked debris line off to right side of drive to private ramp.,34.43528,-77.57399,2018-09-30T04:00:00,5.44,2,6,N/A,7,3,Coastal,2018-09-29T04:00:00,0.0,4,1715,6,0.14,,HWM-01,[],18808,0.0,GNSS level II Survey,,,1.6581120000000003
428,35.36848,-78.307603,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Bryce McClenney,NCJOH27341,Hannah Creek at Devil's Racetrack Rd,,,NC,Johnston County,No,35.36848,-78.307603,34005,Hannah Creek,27341,283,5,2,"Vegetation/seed line on tree 25 ft from left dowwnstream bank; about 50 ft from road. HWM is about 6 ft above ground, marked with nail w/HWM Disc and yellow flagging tape.",35.36848,-78.307603,2018-10-02T04:00:00,97.4,2,6,N/A,6,3,Riverine,2018-09-29T04:00:00,0.0,2,1749,13,0.18,,HWM-01,[],18973,6.0,GNSS level III survey,,,29.687520000000003
